index,season,competition_id,competition_name,competition_league,gender,game_id,game_type,game_group_id,game_group,half,summary,action_title,down,down_desc,down_after,down_after_desc,yards_to_go,yards_to_go_after,possession_time,home_team,away_team,home_score,away_score,stream_url,passer,receiver,rusher,tackle_player,interception_player,sack_player,play_result,penalty,safety,pass_depth,play_location,air_yards,yards_after_catch,drive_id,play_id,half_end,play_type,complete_pass,interception,touchdown,point_after,point_after_success,def_touchdown,one_point_conv_success,two_point_conv_success,defensive_two_point_conv,scoring_play,posteam,defteam,posteam_after,defteam_after,yardline_50,yardline_50_after,yards_gained,yards_to_go_simple,first_down,scoring_play_team,home_team_points,away_team_points,home_team_score,away_team_score,posteam_score,defteam_score,score_differential
216,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#1 Arlen Hernandez Short middle pass incomplete to #7 Orlanda Castro, #33 Catherine Gaumont",Pass incomplete,1,1st,2,2nd,20,20,0:10,12,22,37,6,Unknown,1,,,,,,incomplete,0,0,Short,middle,0,0,8,35,0,pass,0,0,0,0,0,0,0,0,0,0,22,12,22,12,5,5,0,4,0,,,,19,6,6,19,-13
217,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#13 Angeline Bunting rush up middle for 16 yards, end of play",16 yard rush,2,2nd,3,3rd,20,4,0:10,12,22,37,6,Unknown,,,13,,,,rush,0,0,,middle,0,0,8,36,0,rush,0,0,0,0,0,0,0,0,0,0,22,12,22,12,5,21,16,4,0,,,,19,6,6,19,-13
218,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short middle pass complete to TM for 5 yards to the CAN24, TM run for no gain<em> to</em><em> CAN24</em><em> for a gain of</em><em> 5</em><em> yards</em>, end of play<strong>. 1st down Panama</strong>",5 yard pass,3,3rd,1,1st,4,24,0:10,12,22,37,6,Unknown,7,,,,,,complete,0,0,Short,middle,0,0,8,37,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,21,26,5,1,1,,,,19,6,6,19,-13
219,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short right pass complete to #1 Arlen Hernandez for 0 yards to the CAN24, #1 Arlen Hernandez run for 7 yards<em> to</em><em> CAN17</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #31 Tamara Jourmeau",7 yard pass,1,1st,2,2nd,24,17,0:10,12,22,37,6,Unknown,7,1,,31,,,complete,0,0,Short,right,0,7,8,38,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,26,33,7,5,0,,,,19,6,6,19,-13
220,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,Panama timeout. Time left 00:17,Timeout Panama,2,2nd,2,2nd,17,0,0:10,12,22,37,6,Unknown,,,,,,,timeout,0,0,,left,0,0,8,39,0,no_play,0,0,0,0,0,0,0,0,0,0,22,12,22,12,33,50,17,4,0,,,,19,6,6,19,-13
221,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#4 Melanie Ponce  pass intercepted to #33 Catherine Gaumont for 0 yards to the CAN17, #33 Catherine Gaumont run for loss of 9 yards<em> to</em><em> CAN8</em>, end of play. Time left 00:07",Pass intercepted,2,2nd,1,1st,17,17,0:10,12,22,37,6,Unknown,4,,,,33,,intercepted,0,0,,left,0,0,8,40,0,pass,0,1,0,0,0,0,0,0,0,0,22,12,12,22,33,42,9,4,0,,,,19,6,6,19,-13
222,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 rush kneel down for loss of 3 yards, end of play",-3 yard rush,1,1st,2,2nd,17,20,0:07,12,22,37,6,Unknown,,,,,,,rush,0,0,,,0,0,9,41,1,rush,0,0,0,0,0,0,0,0,0,0,12,22,22,12,8,5,-3,4,0,,,,19,6,19,6,13
223,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#7 Orlanda Castro Deep left pass complete to #82 for 15 yards to the PAN20, #82 run for 3 yards<em> to</em><em> PAN23</em><em> for a gain of</em><em> 18</em><em> yards</em>, tackled by #33 Catherine Gaumont",18 yard pass,1,1st,2,2nd,20,2,-8:-20,12,22,37,6,Unknown,7,82,,33,,,complete,0,0,Deep,left,0,3,10,42,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,5,23,18,4,0,,,,19,6,6,19,-13
224,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#7 Orlanda Castro Short left pass complete to #1 Arlen Hernandez for 3 yards to the CAN24, #1 Arlen Hernandez run for 5 yards<em> to</em><em> CAN19</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #24<strong>. 1st down Panama</strong>",8 yard pass,2,2nd,1,1st,2,19,-8:-20,12,22,37,6,Unknown,7,1,,,,,complete,0,0,Short,left,3,5,10,43,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,23,31,8,1,1,,,,19,6,6,19,-13
225,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#7 Orlanda Castro Deep right pass intercepted to #12 Sabrina Gervais for 19 yards to the CAN0, #12 Sabrina Gervais run for no gain<em> to</em><em> CAN0</em>, end of play. Time left 19:20",Pass intercepted,1,1st,1,1st,19,25,-8:-20,12,22,37,6,Unknown,7,,,,12,,intercepted,0,0,Deep,right,0,0,10,44,0,pass,0,1,0,0,0,0,0,0,0,0,22,12,12,22,31,50,19,4,0,,,,19,6,6,19,-13
226,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker Short middle pass complete to #44 Emilie Carrier for 10 yards to the CAN10, #44 Emilie Carrier run for 8 yards<em> to</em><em> CAN18</em><em> for a gain of</em><em> 18</em><em> yards</em>, tackled by #50 Karla Holder",18 yard pass,1,1st,2,2nd,25,7,4:25,12,22,37,6,Unknown,11,44,,50,,,complete,0,0,Short,middle,10,8,11,45,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,0,18,18,5,0,,,,19,6,19,6,13
227,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,#11 Sara Parker Short right pass incomplete to TM,Pass incomplete,2,2nd,3,3rd,7,7,4:25,12,22,37,6,Unknown,11,,,,,,incomplete,0,0,Short,right,0,0,11,46,0,pass,0,0,0,0,0,0,0,0,0,0,12,22,12,22,18,18,0,2,0,,,,19,6,19,6,13
228,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker Short middle pass complete to #3 Sarah Cormier for 6 yards to the CAN24, #3 Sarah Cormier run for 2 yards<em> to</em><em> PAN24</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #44 Ana Paula De Leon<strong>. 1st down Canada</strong>",8 yard pass,3,3rd,1,1st,7,24,4:25,12,22,37,6,Unknown,11,3,,44,,,complete,0,0,Short,middle,6,2,11,47,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,18,26,8,2,1,,,,19,6,19,6,13
229,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker Short middle pass complete to #15 Caroline Moquin Joubert for 4 yards to the PAN20, #15 Caroline Moquin Joubert run for 6 yards<em> to</em><em> PAN14</em><em> for a gain of</em><em> 10</em><em> yards</em>, tackled by #6 Maria Gallimore",10 yard pass,1,1st,2,2nd,24,14,4:25,12,22,37,6,Unknown,11,15,,6,,,complete,0,0,Short,middle,4,6,11,48,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,26,36,10,5,0,,,,19,6,19,6,13
230,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker Short middle pass complete to #44 Emilie Carrier for 8 yards to the PAN6, #44 Emilie Carrier run for no gain<em> to</em><em> PAN6</em><em> for a gain of</em><em> 8</em><em> yards</em>, end of play",8 yard pass,2,2nd,3,3rd,14,6,4:25,12,22,37,6,Unknown,11,44,,,,,complete,0,0,Short,middle,8,0,11,49,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,36,44,8,3,0,,,,19,6,19,6,13
231,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"Spotted to PAN3 (target: PAN0) for team Canada, 1. down",,1,1st,1,1st,6,3,4:25,12,22,37,6,Unknown,,,,,,,,0,0,,,0,0,11,50,0,no_play,0,0,0,0,0,0,0,0,0,0,12,22,12,22,44,47,3,2,0,,,,19,6,19,6,13
232,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker Short middle pass complete to #9 Emma Racine for 3 yards to the PAN0<strong>, touchdown</strong>. Time left 14:55",Touchdown,1,1st,1,1st,3,,4:25,12,22,37,6,Unknown,11,9,,,,,complete,0,0,Short,middle,3,0,11,51,0,pass,1,0,1,0,0,0,0,0,0,1,12,22,12,22,47,50,3,1,0,12,6,,25,6,25,6,19
233,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2," Canada, pass attempt, miss",Extra point attempt,0,PAT 5 yards,1,1st,,,4:25,12,22,37,6,Unknown,,,,,,,miss,0,0,,,0,0,11,52,0,pass,0,0,0,1,0,0,0,0,0,0,12,22,22,12,0,0,0,0,0,,,,25,6,25,6,19
234,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#7 Orlanda Castro Short left pass complete to #1 Arlen Hernandez for 5 yards to the PAN10, #1 Arlen Hernandez run for 4 yards<em> to</em><em> PAN14</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #6 Jasmine Farmer",9 yard pass,1,1st,2,2nd,20,11,0:55,12,22,37,6,Unknown,7,1,,6,,,complete,0,0,Short,left,5,4,12,53,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,5,14,9,4,0,,,,25,6,6,25,-19
235,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#7 Orlanda Castro Short right pass complete to #80 Clarisse Castillo for 6 yards to the PAN20, #80 Clarisse Castillo run for 2 yards<em> to</em><em> PAN22</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #20",8 yard pass,2,2nd,3,3rd,11,3,0:55,12,22,37,6,Unknown,7,80,,,,,complete,0,0,Short,right,6,2,12,54,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,14,22,8,3,0,,,,25,6,6,25,-19
236,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#7 Orlanda Castro Short left pass complete to #1 Arlen Hernandez for 4 yards to the CAN24, #1 Arlen Hernandez run for 2 yards<em> to</em><em> CAN22</em><em> for a gain of</em><em> 6</em><em> yards</em>, tackled by #25 Erika Bastien<strong>. 1st down Panama</strong>",6 yard pass,3,3rd,1,1st,3,22,0:55,12,22,37,6,Unknown,7,1,,25,,,complete,0,0,Short,left,4,2,12,55,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,22,28,6,1,1,,,,25,6,6,25,-19
237,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,#7 Orlanda Castro Short right pass incomplete to TM,Pass incomplete,1,1st,2,2nd,22,22,0:55,12,22,37,6,Unknown,7,,,,,,incomplete,0,0,Short,right,0,0,12,56,0,pass,0,0,0,0,0,0,0,0,0,0,22,12,22,12,28,28,0,5,0,,,,25,6,6,25,-19
238,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,#7 Orlanda Castro Short right pass incomplete to #80 Clarisse Castillo,Pass incomplete,2,2nd,3,3rd,22,22,0:55,12,22,37,6,Unknown,7,,,,,,incomplete,0,0,Short,right,0,0,12,57,0,pass,0,0,0,0,0,0,0,0,0,0,22,12,22,12,28,28,0,5,0,,,,25,6,6,25,-19
239,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#7 Orlanda Castro Short middle pass complete to #80 Clarisse Castillo for 7 yards to the CAN15, #80 Clarisse Castillo run for 6 yards<em> to</em><em> CAN9</em><em> for a gain of</em><em> 13</em><em> yards</em>, tackled by #6 Jasmine Farmer",13 yard pass,3,3rd,4,4th,22,9,0:55,12,22,37,6,Unknown,7,80,,6,,,complete,0,0,Short,middle,7,6,12,58,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,28,41,13,5,0,,,,25,6,6,25,-19
240,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,#7 Orlanda Castro Short middle pass incomplete to #3 Leslie Del cid for 0 yards to the CAN0. Time left 10:55,Pass incomplete,4,4th,1,1st,9,20,0:55,12,22,37,6,Unknown,7,,,,,,incomplete,0,0,Short,middle,0,0,12,59,0,pass,0,0,0,0,0,0,0,0,0,0,22,12,12,22,41,41,0,2,0,,,,25,6,6,25,-19
241,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker  pass complete to #15 Caroline Moquin Joubert for 25 yards to the PAN20, #15 Caroline Moquin Joubert run for 20 yards<strong>, touchdown</strong>. Time left 10:00",Touchdown,1,1st,1,1st,20,,00:00,12,22,37,6,Unknown,11,15,,,,,complete,0,0,,left,25,20,13,60,0,pass,1,0,1,0,0,0,0,0,0,1,12,22,12,22,5,50,45,4,1,12,6,,31,6,31,6,25
242,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2," Canada, pass attempt, miss",Extra point attempt,0,PAT 5 yards,1,1st,,,00:00,12,22,37,6,Unknown,,,,,,,miss,0,0,,,0,0,13,61,0,pass,0,0,0,1,0,0,0,0,0,0,12,22,22,12,0,0,0,0,0,,,,31,6,31,6,25
243,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#7 Orlanda Castro Short right pass complete to #80 Clarisse Castillo for 5 yards to the PAN10, #80 Clarisse Castillo run for 2 yards<em> to</em><em> PAN12</em><em> for a gain of</em><em> 7</em><em> yards</em>, out of bounds",7 yard pass,1,1st,2,2nd,20,13,1:50,12,22,37,6,Unknown,7,80,,,,,complete,0,0,Short,right,5,2,14,62,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,5,12,7,4,0,,,,31,6,6,31,-25
244,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#7 Orlanda Castro Short right pass complete to #80 Clarisse Castillo for 6 yards to the PAN18, #80 Clarisse Castillo run for 4 yards<em> to</em><em> PAN22</em><em> for a gain of</em><em> 10</em><em> yards</em>, tackled by TM",10 yard pass,2,2nd,3,3rd,13,3,1:50,12,22,37,6,Unknown,7,80,,,,,complete,0,0,Short,right,6,4,14,63,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,12,22,10,3,0,,,,31,6,6,31,-25
245,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#7 Orlanda Castro Short middle pass intercepted to #31 Tamara Jourmeau for 2 yards to the PAN24, #31 Tamara Jourmeau run for 24 yards<strong>, touchdown</strong>. Time left 08:10",Touchdown,3,3rd,1,1st,3,,1:50,12,22,37,6,Unknown,7,,,,31,,intercepted,0,0,Short,middle,0,24,14,64,0,pass,0,1,0,0,0,1,0,0,0,1,22,12,12,22,22,0,-22,1,0,12,6,,37,6,6,37,-31
246,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker Short right pass intercepted to #6 Maria Gallimore for 5 yards to the PAN0, #6 Maria Gallimore run for no gain<em> to</em><em> PAN0</em>, end of play",Extra point attempt,0,PAT 5 yards,1,1st,,,1:50,12,22,37,6,Unknown,11,,,,6,,intercepted,0,0,Short,right,0,0,14,65,0,pass,0,1,0,1,0,0,0,0,0,0,12,22,22,12,0,0,0,0,0,,,,37,6,37,6,31
247,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#4 Melanie Ponce Short middle pass complete to #80 Clarisse Castillo for 1 yards to the PAN6, #80 Clarisse Castillo run for 4 yards<em> to</em><em> PAN10</em><em> for a gain of</em><em> 5</em><em> yards</em>, tackled by #6 Jasmine Farmer",5 yard pass,1,1st,2,2nd,20,15,4:10,12,22,37,6,Unknown,4,80,,6,,,complete,0,0,Short,middle,1,4,15,66,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,5,10,5,4,0,,,,37,6,6,37,-31
248,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#4 Melanie Ponce Short middle pass complete to #80 Clarisse Castillo for 2 yards to the PAN12, #80 Clarisse Castillo run for 6 yards<em> to</em><em> PAN18</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #12 Sabrina Gervais",8 yard pass,2,2nd,3,3rd,15,7,4:10,12,22,37,6,Unknown,4,80,,12,,,complete,0,0,Short,middle,2,6,15,67,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,10,18,8,3,0,,,,37,6,6,37,-31
249,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#4 Melanie Ponce Short middle pass complete to #6 Maria Gallimore for 6 yards to the PAN24, #6 Maria Gallimore run for no gain<em> to</em><em> PAN24</em><em> for a gain of</em><em> 6</em><em> yards</em>, tackled by #33 Catherine Gaumont",6 yard pass,3,3rd,4,4th,7,1,4:10,12,22,37,6,Unknown,4,6,,33,,,complete,0,0,Short,middle,6,0,15,68,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,18,24,6,2,0,,,,37,6,6,37,-31
250,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#4 Melanie Ponce Short middle pass complete to #80 Clarisse Castillo for 6 yards to the CAN20, #80 Clarisse Castillo run for 1 yards<em> to</em><em> CAN19</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #12 Sabrina Gervais<strong>. 1st down Panama</strong>",7 yard pass,4,4th,1,1st,1,19,4:10,12,22,37,6,Unknown,4,80,,12,,,complete,0,0,Short,middle,6,1,15,69,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,24,31,7,1,1,,,,37,6,6,37,-31
251,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,#4 Melanie Ponce Deep middle pass incomplete to #6 Maria Gallimore for 0 yards to the CAN10,Pass incomplete,1,1st,2,2nd,19,19,4:10,12,22,37,6,Unknown,4,,,,,,incomplete,0,0,Deep,middle,0,0,15,70,0,pass,0,0,0,0,0,0,0,0,0,0,22,12,22,12,31,31,0,4,0,,,,37,6,6,37,-31
252,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#4 Melanie Ponce Short right pass complete to #80 Clarisse Castillo for 1 yards to the CAN18, #80 Clarisse Castillo run for 5 yards<em> to</em><em> CAN13</em><em> for a gain of</em><em> 6</em><em> yards</em>, tackled by #33 Catherine Gaumont",6 yard pass,2,2nd,3,3rd,19,13,4:10,12,22,37,6,Unknown,4,80,,33,,,complete,0,0,Short,right,1,5,15,71,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,31,37,6,4,0,,,,37,6,6,37,-31
253,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#4 Melanie Ponce Short middle pass complete to #80 Clarisse Castillo for 3 yards to the CAN10, #80 Clarisse Castillo run for 2 yards<em> to</em><em> CAN8</em><em> for a gain of</em><em> 5</em><em> yards</em>, end of play",5 yard pass,3,3rd,4,4th,13,8,4:10,12,22,37,6,Unknown,4,80,,,,,complete,0,0,Short,middle,3,2,15,72,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,37,42,5,3,0,,,,37,6,6,37,-31
254,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#4 Melanie Ponce Short left pass complete to #6 Maria Gallimore for -2 yards to the CAN10, #6 Maria Gallimore run for 4 yards<em> to</em><em> CAN6</em><em> for a gain of</em><em> 2</em><em> yards</em>, tackled by #6 Jasmine Farmer. Time left 04:00",null yard pass,4,4th,1,1st,8,20,4:10,12,22,37,6,Unknown,4,6,,6,,,complete,0,0,Short,left,0,4,15,73,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,12,22,42,44,2,2,0,,,,37,6,6,37,-31
255,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker Short middle pass complete to #9 Emma Racine for 5 yards to the CAN10, #9 Emma Racine run for 3 yards<em> to</em><em> CAN13</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #44 Ana Paula De Leon",8 yard pass,1,1st,2,2nd,20,12,4:00,12,22,37,6,Unknown,11,9,,44,,,complete,0,0,Short,middle,5,3,16,74,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,5,13,8,4,0,,,,37,6,37,6,31
256,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker Short right pass complete to #15 Caroline Moquin Joubert for 2 yards to the CAN15, #15 Caroline Moquin Joubert run for 3 yards<em> to</em><em> CAN18</em><em> for a gain of</em><em> 5</em><em> yards</em>, tackled by #50 Karla Holder",5 yard pass,2,2nd,3,3rd,12,7,4:00,12,22,37,6,Unknown,11,15,,50,,,complete,0,0,Short,right,2,3,16,75,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,13,18,5,3,0,,,,37,6,37,6,31
257,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker Short left pass complete to #9 Emma Racine for 6 yards to the CAN24, #9 Emma Racine run for 2 yards<em> to</em><em> PAN24</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #6 Maria Gallimore<strong>. 1st down Canada</strong>",8 yard pass,3,3rd,1,1st,7,24,4:00,12,22,37,6,Unknown,11,9,,6,,,complete,0,0,Short,left,6,2,16,76,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,18,26,8,2,1,,,,37,6,37,6,31
258,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker Short middle pass complete to #9 Emma Racine for 4 yards to the PAN20, #9 Emma Racine run for loss of 3 yards<em> to</em><em> PAN23</em><em> for a gain of</em><em> 1</em><em> yards</em>, tackled by #44 Ana Paula De Leon",1 yard pass,1,1st,2,2nd,24,23,4:00,12,22,37,6,Unknown,11,9,,44,,,complete,0,0,Short,middle,4,0,16,77,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,26,27,1,5,0,,,,37,6,37,6,31
259,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"Spotted to PAN10 (target: PAN0) for team Canada, 1. down",,1,1st,1,1st,23,10,4:00,12,22,37,6,Unknown,,,,,,,,0,0,,,0,0,16,78,0,no_play,0,0,0,0,0,0,0,0,0,0,12,22,12,22,27,40,13,5,0,,,,37,6,37,6,31
260,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,2,"#11 Sara Parker Short middle pass complete to #9 Emma Racine for 9 yards to the PAN1, #9 Emma Racine run for no gain<em> to</em><em> PAN1</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #44 Ana Paula De Leon #11 Sara Parker Short right pass incomplete to #15 Caroline Moquin Joubert",9 yard pass,1,1st,2,2nd,10,1,4:00,12,22,37,6,Unknown,11,9,,44,,,complete,0,0,Short,middle,9,0,16,79,1,pass,1,0,0,0,0,0,0,0,0,0,12,22,13,17,40,49,9,2,0,,,,37,6,37,6,31
261,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia rush for no gain, fumble at ITA5",Rush for no gain,1,1st,2,2nd,20,20,-5:-4,17,13,16,19,Unknown,,,11,,,,rush,0,0,,,0,0,1,1,0,rush,0,0,0,0,0,0,0,0,0,0,13,17,13,17,5,5,0,4,0,,0,0,0,0,0,0,0
262,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #54 Mengo Marta for 6 yards to the ITA11, #54 Mengo Marta run for no gain<em> to</em><em> ITA11</em><em> for a gain of</em><em> 6</em><em> yards</em>, out of bounds",6 yard pass,2,2nd,3,3rd,20,14,-5:-4,17,13,16,19,Unknown,11,54,,,,,complete,0,0,,,6,0,1,2,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,5,11,6,4,0,,,,0,0,0,0,0
263,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #93 Radisavljević Aleksandra for 13 yards to the ITA24, #93 Radisavljević Aleksandra run for 2 yards<em> to</em><em> GER24</em><em> for a gain of</em><em> 15</em><em> yards</em>, tackled by #9 Saskia Macharia<strong>. 1st down Italy</strong>",15 yard pass,3,3rd,1,1st,14,24,-5:-4,17,13,16,19,Unknown,11,93,,9,,,complete,0,0,,,13,2,1,3,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,11,26,15,3,1,,,,0,0,0,0,0
264,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #54 Mengo Marta for 23 yards to the GER1, #54 Mengo Marta run for no gain<em> to</em><em> GER1</em><em> for a gain of</em><em> 23</em><em> yards</em>, end of play",23 yard pass,1,1st,2,2nd,24,1,-5:-4,17,13,16,19,Unknown,11,54,,,,,complete,0,0,,,23,0,1,4,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,26,49,23,5,0,,,,0,0,0,0,0
265,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #1 Fimiani Alice for 1 yards to the GER0<strong>, touchdown</strong>. Time left 11:42<strong>, penalty</strong> Italy Penalty, 10 yard penalty to GER11, loss of down",-10 yard pass,2,2nd,3,3rd,1,11,-5:-4,17,13,16,19,Unknown,11,1,,,,,complete,1,0,,left,1,0,1,5,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,13,17,49,39,-10,1,0,,,,0,0,0,0,0
266,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,#11 Petrillo Sofia  pass incomplete to #1 Fimiani Alice,Pass incomplete,3,3rd,4,4th,11,11,-5:-4,17,13,16,19,Unknown,11,,,,,,incomplete,0,0,,,0,0,1,6,0,pass,0,0,0,0,0,0,0,0,0,0,13,17,13,17,39,39,0,3,0,,,,0,0,0,0,0
267,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Petrillo Sofia  pass complete to #1 Fimiani Alice for 8 yards to the GER3, #1 Fimiani Alice run for no gain<em> to</em><em> GER3</em><em> for a gain of</em><em> 8</em><em> yards</em>, end of play. Time left 15:46",null yard pass,4,4th,1,1st,11,20,-5:-4,17,13,16,19,Unknown,11,1,,,,,complete,0,0,,left,8,0,1,7,0,pass,1,0,0,0,0,0,0,0,0,0,13,17,17,13,39,47,8,3,0,,,,0,0,0,0,0
268,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"#11 Stefanie Thiele  pass complete to #77 Anja Pietryga for 5 yards to the GER10, #77 Anja Pietryga run for no gain<em> to</em><em> GER10</em><em> for a gain of</em><em> 5</em><em> yards</em>, tackled by #16 Marcucci Martika",5 yard pass,1,1st,2,2nd,20,15,3:43,17,13,16,19,Unknown,11,77,,16,,,complete,0,0,,,5,0,2,8,0,pass,1,0,0,0,0,0,0,0,0,0,17,13,17,13,5,10,5,4,0,,,,0,0,0,0,0
269,2024,2,FlagWC,World cup,2,1104,Playoffs,85,1-16,1,"Spotted to GER17 (target: GER25) for team Germany, 2. down",,2,2nd,2,2nd,15,8,3:43,17,13,16,19,Unknown,,,,,,,,0,0,,,0,0,2,9,0,no_play,0,0,0,0,0,0,0,0,0,0,17,13,17,13,10,17,7,3,0,,,,0,0,0,0,0
